"","progression","gamma_slowing","n","K","trial_number","p_value_mmrm","drop_first_occasions","constraints","interpolation","inference","B","p_value_TCT_common","estimate","conf_int_TCT_common_lower","conf_int_TCT_common_upper","se_TCT_common","se_TCT_common_bs","conf_int_TCT_common_lower_bs","conf_int_TCT_common_upper_bs"
"2878","fast",0.5,50,6,3,0.00387022914961308,1,TRUE,"spline","least-squares",0,0.000758167473224823,0.449173110174596,0.218276308995367,0.617452104151539,0.127156370862602,NA,NA,NA
"2879","fast",0.5,50,6,3,0.00387022914961308,1,FALSE,"spline","wald",0,2.1726238585984e-09,0.366769331496642,0.159376658139729,0.574162004853556,0.105814532814276,NA,NA,NA
"2880","fast",0.5,50,6,3,0.00387022914961308,1,FALSE,"spline","least-squares",0,0.000101758182321273,0.441094209967234,0.258821927378668,0.621913858214023,0.0932287299807513,NA,NA,NA
"2881","fast",0.5,50,6,4,0.000162624584477543,0,TRUE,"spline","wald",0,5.32907051820075e-15,0.275161762600151,0.0934936797333361,0.456829845466967,0.0926895005723524,NA,NA,NA
"2882","fast",0.5,50,6,4,0.000162624584477543,0,TRUE,"spline","score",0,0.000113075001346052,0.349045005838423,0.0561084139066229,0.651298063581373,0.163941546828896,NA,NA,NA
"2883","fast",0.5,50,6,4,0.000162624584477543,0,TRUE,"spline","least-squares",0,1.28085304693578e-08,0.268087339750606,0.0627546244386518,0.562227084622098,0.102480167708636,NA,NA,NA
"2884","fast",0.5,50,6,4,0.000162624584477543,0,FALSE,"spline","wald",0,5.32907051820075e-15,0.275161762600151,0.0934936797333361,0.456829845466967,0.0926895005723524,NA,NA,NA
"2885","fast",0.5,50,6,4,0.000162624584477543,0,FALSE,"spline","score",0,0.000113075001346052,0.349045005838423,0.0561084139066229,0.651298063581373,0.163941546828896,NA,NA,NA
"2886","fast",0.5,50,6,4,0.000162624584477543,0,FALSE,"spline","least-squares",0,1.28085304693578e-08,0.268087339750606,0.0627546244386518,0.562227084622098,0.102480167708636,NA,NA,NA
"2887","fast",0.5,50,6,4,0.000162624584477543,1,TRUE,"spline","wald",0,3.23296944770846e-13,0.27601937563929,0.0812198956285486,0.470818855650032,0.0993893161034056,NA,NA,NA
"2888","fast",0.5,50,6,4,0.000162624584477543,1,TRUE,"spline","least-squares",0,8.66484622493513e-08,0.271325119860732,0.0625963253853608,0.576081576957084,0.105642314111773,NA,NA,NA
"2889","fast",0.5,50,6,4,0.000162624584477543,1,FALSE,"spline","wald",0,3.23296944770846e-13,0.27601937563929,0.0812198956285486,0.470818855650032,0.0993893161034056,NA,NA,NA
"2890","fast",0.5,50,6,4,0.000162624584477543,1,FALSE,"spline","least-squares",0,8.66484622493513e-08,0.271325119860732,0.0625963253853608,0.576081576957084,0.105642314111773,NA,NA,NA
"2891","fast",0.5,50,6,5,0.0114429175836351,0,TRUE,"spline","wald",0,5.63549207299729e-12,0.108995370636345,-0.144516844591026,0.362507585863716,0.129345343703784,NA,NA,NA
"2892","fast",0.5,50,6,5,0.0114429175836351,0,TRUE,"spline","score",0,0.000473050711370604,0.147210804660204,-0.12640773940954,0.576117254197186,0.149904501372137,NA,NA,NA
"2893","fast",0.5,50,6,5,0.0114429175836351,0,TRUE,"spline","least-squares",0,5.23825932374687e-05,0.130816662357185,-0.11115961239764,0.510969657291227,0.133430462594228,NA,NA,NA
"2894","fast",0.5,50,6,5,0.0114429175836351,0,FALSE,"spline","wald",0,1.70974345792274e-14,0.0679574226949091,-0.170213297817784,0.306128143207602,0.121517906651017,NA,NA,NA
"2895","fast",0.5,50,6,5,0.0114429175836351,0,FALSE,"spline","score",0,0.000473048285567934,0.147209997428064,-0.126410100000951,0.576116887791053,0.149904485151453,NA,NA,NA
"2896","fast",0.5,50,6,5,0.0114429175836351,0,FALSE,"spline","least-squares",0,6.93000969618582e-05,0.123271078271613,-0.122489204049797,0.503882758247773,0.129691808431609,NA,NA,NA
"2897","fast",0.5,50,6,5,0.0114429175836351,1,TRUE,"spline","wald",0,2.41671127554355e-11,0.119973265388552,-0.138297761898576,0.378244292675681,0.131773353655648,NA,NA,NA
"2898","fast",0.5,50,6,5,0.0114429175836351,1,TRUE,"spline","least-squares",0,5.48664609230732e-05,0.13659123090415,-0.102687234476167,0.512676146405746,0.136354169626073,NA,NA,NA
"2899","fast",0.5,50,6,5,0.0114429175836351,1,FALSE,"spline","wald",0,2.49134046725885e-13,0.0860725928426086,-0.158657154909917,0.330802340595134,0.124864410613115,NA,NA,NA
"2900","fast",0.5,50,6,5,0.0114429175836351,1,FALSE,"spline","least-squares",0,6.80423043404434e-05,0.133588418824976,-0.105182513511544,0.508287995019646,0.134758712058634,NA,NA,NA
"2901","fast",0.5,200,5,1,0.000269413128013934,0,TRUE,"spline","wald",0,0.000591766586125475,0.712837101864221,0.549003065035047,0.876671138693395,0.0835903302925339,NA,NA,NA
"2902","fast",0.5,200,5,1,0.000269413128013934,0,TRUE,"spline","score",0,0.00252826827744701,0.744644693210238,0.235970555525915,0.918925107090922,0.121568744000808,NA,NA,NA
"2903","fast",0.5,200,5,1,0.000269413128013934,0,TRUE,"spline","least-squares",0,5.53501163277211e-06,0.727794461058159,0.480602199875016,0.85770474997102,0.0881180842439426,NA,NA,NA
"2904","fast",0.5,200,5,1,0.000269413128013934,0,FALSE,"spline","wald",0,0.000203379081612942,0.692458557245376,0.53019595936319,0.854721155127561,0.082788560995045,NA,NA,NA
"2905","fast",0.5,200,5,1,0.000269413128013934,0,FALSE,"spline","score",0,0.00252819972435803,0.744643668500579,0.235968990365307,0.918924480649314,0.121569364794374,NA,NA,NA
"2906","fast",0.5,200,5,1,0.000269413128013934,0,FALSE,"spline","least-squares",0,4.9386870072862e-06,0.72760222774027,0.516626572653988,0.862222138789313,0.0852563601177129,NA,NA,NA
"2907","fast",0.5,200,5,1,0.000269413128013934,1,TRUE,"spline","wald",0,0.000759783278098114,0.715281585718874,0.549546390346347,0.881016781091402,0.0845603269651001,NA,NA,NA
"2908","fast",0.5,200,5,1,0.000269413128013934,1,TRUE,"spline","least-squares",0,8.54197211142041e-06,0.727745249450906,0.455451220873945,0.859154164404036,0.0878172002900508,NA,NA,NA
"2909","fast",0.5,200,5,1,0.000269413128013934,1,FALSE,"spline","wald",0,0.000268075034001169,0.695535301886343,0.531791182386613,0.859279421386072,0.0835444532610408,NA,NA,NA
"2910","fast",0.5,200,5,1,0.000269413128013934,1,FALSE,"spline","least-squares",0,7.29012117934791e-06,0.72730318559405,0.51246293975936,0.862112979453379,0.083738567142412,NA,NA,NA
"2911","fast",0.5,200,5,2,0.00295373271319398,0,TRUE,"spline","wald",0,0.00176992843537249,0.490829480530026,0.171621144867581,0.810037816192471,0.162864388417501,NA,NA,NA
"2912","fast",0.5,200,5,2,0.00295373271319398,0,TRUE,"spline","score",0,0.000691764761651559,0.524365341744742,0.223978847252933,0.836259833487644,0.172945115749116,NA,NA,NA
"2913","fast",0.5,200,5,2,0.00295373271319398,0,TRUE,"spline","least-squares",0,7.07690038728414e-05,0.528831440168424,0.222614580898993,0.810222602249672,0.158957530026029,NA,NA,NA
"2914","fast",0.5,200,5,2,0.00295373271319398,0,FALSE,"spline","wald",0,0.00176992843537249,0.490829480530026,0.171621144867581,0.810037816192471,0.162864388417501,NA,NA,NA
"2915","fast",0.5,200,5,2,0.00295373271319398,0,FALSE,"spline","score",0,0.000691764761651559,0.524365341744742,0.223978847252933,0.836259833487644,0.172945115749116,NA,NA,NA
"2916","fast",0.5,200,5,2,0.00295373271319398,0,FALSE,"spline","least-squares",0,7.07690038728414e-05,0.528831440168424,0.222614580898993,0.810222602249672,0.158957530026029,NA,NA,NA
"2917","fast",0.5,200,5,2,0.00295373271319398,1,TRUE,"spline","wald",0,0.0056082154772823,0.531511407165229,0.200005784710106,0.863017029620351,0.169138629622787,NA,NA,NA
"2918","fast",0.5,200,5,2,0.00295373271319398,1,TRUE,"spline","least-squares",0,0.000178485171689483,0.533356723301585,0.234837497178707,0.827457108215827,0.165230882977985,NA,NA,NA
"2919","fast",0.5,200,5,2,0.00295373271319398,1,FALSE,"spline","wald",0,0.0056082154772823,0.531511407165229,0.200005784710106,0.863017029620351,0.169138629622787,NA,NA,NA
"2920","fast",0.5,200,5,2,0.00295373271319398,1,FALSE,"spline","least-squares",0,0.000178485171689483,0.533356723301585,0.234837497178707,0.827457108215827,0.165230882977985,NA,NA,NA
"2921","fast",0.5,200,5,3,2.70108357005753e-06,0,TRUE,"spline","wald",0,4.87950953487193e-06,0.355048544145683,0.0784383540260167,0.631658734265349,0.141130241321541,NA,NA,NA
"2922","fast",0.5,200,5,3,2.70108357005753e-06,0,TRUE,"spline","score",0,1.54188537715427e-07,0.363713386063817,0.130902812482741,0.635984161344766,0.144915835449639,NA,NA,NA
"2923","fast",0.5,200,5,3,2.70108357005753e-06,0,TRUE,"spline","least-squares",0,6.84549557511981e-09,0.368673385733419,0.143084136443573,0.621153293571265,0.14996829233717,NA,NA,NA
"2924","fast",0.5,200,5,3,2.70108357005753e-06,0,FALSE,"spline","wald",0,4.87950953487193e-06,0.355048544145683,0.0784383540260167,0.631658734265349,0.141130241321541,NA,NA,NA
"2925","fast",0.5,200,5,3,2.70108357005753e-06,0,FALSE,"spline","score",0,1.54188537715427e-07,0.363713386063817,0.130902812482741,0.635984161344766,0.144915835449639,NA,NA,NA
"2926","fast",0.5,200,5,3,2.70108357005753e-06,0,FALSE,"spline","least-squares",0,6.84549557511981e-09,0.368673385733419,0.143084136443573,0.621153293571265,0.14996829233717,NA,NA,NA
"2927","fast",0.5,200,5,3,2.70108357005753e-06,1,TRUE,"spline","wald",0,4.99681753729497e-06,0.350505711132014,0.0716432006780357,0.629368221585992,0.142279405465412,NA,NA,NA
"2928","fast",0.5,200,5,3,2.70108357005753e-06,1,TRUE,"spline","least-squares",0,1.32838176840842e-08,0.364602425755977,0.136381210916884,0.618787552120323,0.152221105092633,NA,NA,NA
"2929","fast",0.5,200,5,3,2.70108357005753e-06,1,FALSE,"spline","wald",0,4.99681753729497e-06,0.350505711132014,0.0716432006780357,0.629368221585992,0.142279405465412,NA,NA,NA
"2930","fast",0.5,200,5,3,2.70108357005753e-06,1,FALSE,"spline","least-squares",0,1.32838176840842e-08,0.364602425755977,0.136381210916884,0.618787552120323,0.152221105092633,NA,NA,NA
"2931","fast",0.5,200,5,4,4.45877561481768e-05,0,TRUE,"spline","wald",0,5.1443960202846e-11,0.171013752408805,-0.076414063005059,0.418441567822668,0.126241001041623,NA,NA,NA
"2932","fast",0.5,200,5,4,4.45877561481768e-05,0,TRUE,"spline","score",0,0.00362693204191933,0.242595154070002,0.036996132327238,0.721888757392466,0.139281844625935,NA,NA,NA
"2933","fast",0.5,200,5,4,4.45877561481768e-05,0,TRUE,"spline","least-squares",0,1.54668653909911e-06,0.252576654929689,0.0287735245734783,0.78614845943058,0.148193487011599,NA,NA,NA
"2934","fast",0.5,200,5,4,4.45877561481768e-05,0,FALSE,"spline","wald",0,5.84643444767607e-13,0.134104898350243,-0.10147462923898,0.369684425939465,0.120195845151974,NA,NA,NA
"2935","fast",0.5,200,5,4,4.45877561481768e-05,0,FALSE,"spline","score",0,0.00335322742717614,0.231549698610596,0.0276905232083587,0.710410645551584,0.136220025828771,NA,NA,NA
"2936","fast",0.5,200,5,4,4.45877561481768e-05,0,FALSE,"spline","least-squares",0,1.40204836415015e-06,0.556916250924871,0.0387841085390074,0.803735130501783,0.174984721991446,NA,NA,NA
"2937","fast",0.5,200,5,4,4.45877561481768e-05,1,TRUE,"spline","wald",0,4.58769688904681e-10,0.195938471471533,-0.0569147149111905,0.448791657854256,0.129009098318743,NA,NA,NA
"2938","fast",0.5,200,5,4,4.45877561481768e-05,1,TRUE,"spline","least-squares",0,1.11951170095542e-06,0.257311464242312,0.0398834614841745,0.755618289793733,0.147929112275291,NA,NA,NA
"2939","fast",0.5,200,5,4,4.45877561481768e-05,1,FALSE,"spline","wald",0,3.1863400806742e-12,0.150225303558376,-0.0887568787088271,0.389207485825579,0.121931925357947,NA,NA,NA
"2940","fast",0.5,200,5,4,4.45877561481768e-05,1,FALSE,"spline","least-squares",0,1.43212174387289e-06,0.402824149978058,0.0374574706531805,0.794151262412057,0.212502603985635,NA,NA,NA
"2941","fast",0.5,200,5,5,0.00545072822113572,0,TRUE,"spline","wald",0,1.52086655202943e-06,0.601347202770947,0.438853843557134,0.763840561984761,0.0829062985317793,NA,NA,NA
"2942","fast",0.5,200,5,5,0.00545072822113572,0,TRUE,"spline","score",0,0.00498506836510448,0.620384806105776,0.220197486206966,0.859042683493588,0.113264401497238,NA,NA,NA
"2943","fast",0.5,200,5,5,0.00545072822113572,0,TRUE,"spline","least-squares",0,0.000395228677727477,0.620410141091885,0.344221886022343,0.796598468651498,0.0834222126948348,NA,NA,NA
"2944","fast",0.5,200,5,5,0.00545072822113572,0,FALSE,"spline","wald",0,9.53542845127942e-07,0.595273937532127,0.433419231178854,0.7571286438854,0.0825804492480283,NA,NA,NA
"2945","fast",0.5,200,5,5,0.00545072822113572,0,FALSE,"spline","score",0,0.00498506025705425,0.620384741844746,0.220197405680893,0.859042608871358,0.1132644120723,NA,NA,NA
"2946","fast",0.5,200,5,5,0.00545072822113572,0,FALSE,"spline","least-squares",0,0.000338807714541403,0.620353547905987,0.374248414620428,0.790434405337482,0.0816457154143076,NA,NA,NA
"2947","fast",0.5,200,5,5,0.00545072822113572,1,TRUE,"spline","wald",0,3.01215672646737e-05,0.632006304276322,0.459149130439699,0.804863478112945,0.0881940562174094,NA,NA,NA
"2948","fast",0.5,200,5,5,0.00545072822113572,1,TRUE,"spline","least-squares",0,0.000221432790147999,0.638317218026155,0.436515751317527,0.799105010815177,0.0767908447501217,NA,NA,NA
"2949","fast",0.5,200,5,5,0.00545072822113572,1,FALSE,"spline","wald",0,1.74588586552282e-05,0.622997761393597,0.450963321751995,0.7950322010352,0.0877742861596379,NA,NA,NA
"2950","fast",0.5,200,5,5,0.00545072822113572,1,FALSE,"spline","least-squares",0,0.000175660728378958,0.638938498978964,0.453930282700304,0.793789189303065,0.0750191624044534,NA,NA,NA
"2951","fast",0.5,200,6,1,0.000140739215409599,0,TRUE,"spline","wald",0,2.81270874369355e-07,0.551283058598846,0.380032966170422,0.722533151027269,0.0873741016565726,NA,NA,NA
"2952","fast",0.5,200,6,1,0.000140739215409599,0,TRUE,"spline","score",0,0.000542054217140597,0.492239447491343,0.152349547016544,0.782804831017103,0.159711341319346,NA,NA,NA
"2953","fast",0.5,200,6,1,0.000140739215409599,0,TRUE,"spline","least-squares",0,1.92055677065497e-06,0.571556451043187,0.397533760829712,0.720304105105606,0.0792127330832875,NA,NA,NA
"2954","fast",0.5,200,6,1,0.000140739215409599,0,FALSE,"spline","wald",0,3.80694273882654e-08,0.526519199211895,0.35777811219874,0.69526028622505,0.0860939733302057,NA,NA,NA
"2955","fast",0.5,200,6,1,0.000140739215409599,0,FALSE,"spline","score",0,0.000542054217056664,0.492239447481341,0.15234954699984,0.782804831010402,0.159711341321018,NA,NA,NA
"2956","fast",0.5,200,6,1,0.000140739215409599,0,FALSE,"spline","least-squares",0,1.40890502271361e-06,0.576338187321278,0.40428143696041,0.717675634548604,0.0773591025659442,NA,NA,NA
"2957","fast",0.5,200,6,1,0.000140739215409599,1,TRUE,"spline","wald",0,2.07174729949244e-06,0.57573633354206,0.400538372891457,0.750934294192664,0.0893883571496941,NA,NA,NA
"2958","fast",0.5,200,6,1,0.000140739215409599,1,TRUE,"spline","least-squares",0,8.69406849064406e-07,0.601781524243602,0.428717803420006,0.730533183081676,0.0682694371155922,NA,NA,NA
"2959","fast",0.5,200,6,1,0.000140739215409599,1,FALSE,"spline","wald",0,2.72025356018446e-07,0.547702449813747,0.375296716953817,0.720108182673677,0.0879637249560933,NA,NA,NA
"2960","fast",0.5,200,6,1,0.000140739215409599,1,FALSE,"spline","least-squares",0,5.48754270740857e-07,0.606180798928406,0.438971658665142,0.728081017974396,0.0659488184122388,NA,NA,NA
"2961","fast",0.5,200,6,2,5.82604796035336e-06,0,TRUE,"spline","wald",0,1.4439209827799e-09,0.318845794619858,0.0981968380519543,0.539494751187762,0.112578066897328,NA,NA,NA
"2962","fast",0.5,200,6,2,5.82604796035336e-06,0,TRUE,"spline","score",0,5.09409064242128e-06,0.391186986792855,0.165958764428181,0.635177244044254,0.127698495504411,NA,NA,NA
"2963","fast",0.5,200,6,2,5.82604796035336e-06,0,TRUE,"spline","least-squares",0,1.65896850131373e-08,0.365469700817973,0.145432074670738,0.580223349689462,0.111402027705204,NA,NA,NA
"2964","fast",0.5,200,6,2,5.82604796035336e-06,0,FALSE,"spline","wald",0,1.4439209827799e-09,0.318845794619858,0.0981968380519543,0.539494751187762,0.112578066897328,NA,NA,NA
"2965","fast",0.5,200,6,2,5.82604796035336e-06,0,FALSE,"spline","score",0,5.09409064242128e-06,0.391186986792855,0.165958764428181,0.635177244044254,0.127698495504411,NA,NA,NA
"2966","fast",0.5,200,6,2,5.82604796035336e-06,0,FALSE,"spline","least-squares",0,1.65896850131373e-08,0.365469700817973,0.145432074670738,0.580223349689462,0.111402027705204,NA,NA,NA
"2967","fast",0.5,200,6,2,5.82604796035336e-06,1,TRUE,"spline","wald",0,2.93303645815257e-08,0.357055136301448,0.129812451005624,0.584297821597272,0.115942276025624,NA,NA,NA
"2968","fast",0.5,200,6,2,5.82604796035336e-06,1,TRUE,"spline","least-squares",0,2.06590098413029e-08,0.377181677138441,0.157243311186517,0.584913268664216,0.113388407923658,NA,NA,NA
"2969","fast",0.5,200,6,2,5.82604796035336e-06,1,FALSE,"spline","wald",0,2.93303645815257e-08,0.357055136301448,0.129812451005624,0.584297821597272,0.115942276025624,NA,NA,NA
"2970","fast",0.5,200,6,2,5.82604796035336e-06,1,FALSE,"spline","least-squares",0,2.06590098413029e-08,0.377181677138441,0.157243311186517,0.584913268664216,0.113388407923658,NA,NA,NA
"2971","fast",0.5,200,6,3,0.000791968167631654,0,TRUE,"spline","wald",0,1.40681438587364e-06,0.543860178925285,0.358534557059282,0.729185800791288,0.0945556261889648,NA,NA,NA
"2972","fast",0.5,200,6,3,0.000791968167631654,0,TRUE,"spline","score",0,0.000179782925172622,0.407306464168164,0.133902985375002,0.702265547378429,0.160575025037333,NA,NA,NA
"2973","fast",0.5,200,6,3,0.000791968167631654,0,TRUE,"spline","least-squares",0,3.40318254341924e-05,0.631013362908856,0.378038442998768,0.776147732686173,0.0704665065254552,NA,NA,NA
"2974","fast",0.5,200,6,3,0.000791968167631654,0,FALSE,"spline","wald",0,1.40681438587364e-06,0.543860178925285,0.358534557059282,0.729185800791288,0.0945556261889648,NA,NA,NA
"2975","fast",0.5,200,6,3,0.000791968167631654,0,FALSE,"spline","score",0,0.000179782925172622,0.407306464168164,0.133902985375002,0.702265547378429,0.160575025037333,NA,NA,NA
"2976","fast",0.5,200,6,3,0.000791968167631654,0,FALSE,"spline","least-squares",0,3.40318254341924e-05,0.631013362908856,0.378038442998768,0.776147732686173,0.0704665065254552,NA,NA,NA
"2977","fast",0.5,200,6,3,0.000791968167631654,1,TRUE,"spline","wald",0,1.27183659470731e-06,0.541934413267276,0.356597379681424,0.727271446853129,0.0945614486019985,NA,NA,NA
"2978","fast",0.5,200,6,3,0.000791968167631654,1,TRUE,"spline","least-squares",0,1.61944603531921e-05,0.576729682100857,0.308866460052676,0.751449890984757,0.0813646889830097,NA,NA,NA
"2979","fast",0.5,200,6,3,0.000791968167631654,1,FALSE,"spline","wald",0,1.27183659470731e-06,0.541934413267276,0.356597379681424,0.727271446853129,0.0945614486019985,NA,NA,NA
"2980","fast",0.5,200,6,3,0.000791968167631654,1,FALSE,"spline","least-squares",0,1.61944603531921e-05,0.576729682100857,0.308866460052676,0.751449890984757,0.0813646889830097,NA,NA,NA
"2981","fast",0.5,200,6,4,1.18114660496949e-08,0,TRUE,"spline","wald",0,2.1316282072803e-14,0.248824169793027,0.0561643617911404,0.441483977794914,0.0982976266510829,NA,NA,NA
"2982","fast",0.5,200,6,4,1.18114660496949e-08,0,TRUE,"spline","score",0,3.10219316901339e-09,0.242107948426444,0.0515122247561077,0.483283112098494,0.114618793860081,NA,NA,NA
"2983","fast",0.5,200,6,4,1.18114660496949e-08,0,TRUE,"spline","least-squares",0,1.00619951953642e-11,0.289331224446589,0.122020040128236,0.535727963571917,0.0760333655941417,NA,NA,NA
"2984","fast",0.5,200,6,4,1.18114660496949e-08,0,FALSE,"spline","wald",0,2.1316282072803e-14,0.248824169793027,0.0561643617911404,0.441483977794914,0.0982976266510829,NA,NA,NA
"2985","fast",0.5,200,6,4,1.18114660496949e-08,0,FALSE,"spline","score",0,3.10219316901339e-09,0.242107948426444,0.0515122247561077,0.483283112098494,0.114618793860081,NA,NA,NA
"2986","fast",0.5,200,6,4,1.18114660496949e-08,0,FALSE,"spline","least-squares",0,1.00619951953642e-11,0.289331224446589,0.122020040128236,0.535727963571917,0.0760333655941417,NA,NA,NA
